idpk,CIK,year,AnnualReportLink,QuarterlyReportLinkQ1,QuarterlyReportLinkQ2,QuarterlyReportLinkQ3,QuarterlyReportLinkQ4
79,0000017313,2020,https://www.sec.gov/Archives/edgar/data/17313/000001731320000051/cswc3312010-k.htm,,https://www.sec.gov/Archives/edgar/data/17313/000001731320000079/cswc6302010q.htm,https://www.sec.gov/Archives/edgar/data/17313/000001731320000105/cswc9302010q.htm,https://www.sec.gov/Archives/edgar/data/17313/000001731321000006/cswc12312010q.htm
80,0000017313,2019,https://www.sec.gov/Archives/edgar/data/17313/000001731319000113/cswc201910-ka.htm,,https://www.sec.gov/Archives/edgar/data/17313/000001731319000053/cswc6301910q.htm,https://www.sec.gov/Archives/edgar/data/17313/000001731319000098/cswc9301910q.htm,https://www.sec.gov/Archives/edgar/data/17313/000001731320000004/cswc12311910q.htm
81,0000017313,2018,https://www.sec.gov/Archives/edgar/data/17313/000001731318000072/cswc10-ka.htm,,https://www.sec.gov/Archives/edgar/data/17313/000001731318000035/cswc6301810q.htm,https://www.sec.gov/Archives/edgar/data/17313/000001731318000057/cswc9301810q.htm,https://www.sec.gov/Archives/edgar/data/17313/000001731319000008/cswc12311810q.htm
82,0000017313,2017,https://www.sec.gov/Archives/edgar/data/17313/000001731317000048/cswc-20170331x10ka.htm,,https://www.sec.gov/Archives/edgar/data/17313/000001731317000021/cswc-20170630x10q.htm,https://www.sec.gov/Archives/edgar/data/17313/000001731317000039/cswc-20170930x10q.htm,https://www.sec.gov/Archives/edgar/data/17313/000001731318000007/cswc-20171231x10q.htm
83,0000017313,2016,https://www.sec.gov/Archives/edgar/data/17313/000001731316000027/cswc-20160331x10ka.htm,,https://www.sec.gov/Archives/edgar/data/17313/000001731316000009/cswc-20160630x10q.htm,https://www.sec.gov/Archives/edgar/data/17313/000001731316000023/cswc-20160930x10q.htm,https://www.sec.gov/Archives/edgar/data/17313/000155837017000369/cswc-20161231x10q.htm
84,0000017313,2015,https://www.sec.gov/Archives/edgar/data/17313/000114036115023093/form10k.htm,,https://www.sec.gov/Archives/edgar/data/17313/000114036115030469/form10q.htm,https://www.sec.gov/Archives/edgar/data/17313/000114036115040254/form10.htm,https://www.sec.gov/Archives/edgar/data/17313/000114036116051004/form10q.htm
85,0000017313,2014,https://www.sec.gov/Archives/edgar/data/17313/000114036114024348/form10k.htm,,https://www.sec.gov/Archives/edgar/data/17313/000114036114031296/form10q.htm,https://www.sec.gov/Archives/edgar/data/17313/000114036114040717/form10q.htm,https://www.sec.gov/Archives/edgar/data/17313/000114036115004567/form10q.htm
86,0001319229,2024,https://www.sec.gov/Archives/edgar/data/1319229/000155837025003840/tmb-20241231x10k.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837024008121/tmb-20240331x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837024012030/tmb-20240630x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837024015388/tmb-20240930x10q.htm,
87,0001319229,2023,https://www.sec.gov/Archives/edgar/data/1319229/000155837024003392/tmb-20231231x10k.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837023009983/tmb-20230331x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837023014891/tmb-20230630x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837023018865/tmb-20230930x10q.htm,
88,0001319229,2022,https://www.sec.gov/Archives/edgar/data/1319229/000155837023003487/tmb-20221231x10k.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837022008345/tmb-20220331x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837022012875/tmb-20220630x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837022017380/tmb-20220930x10q.htm,
89,0001319229,2021,https://www.sec.gov/Archives/edgar/data/1319229/000155837022004947/tmb-20211231x10k.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837021006982/tlp-20210331x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837021010831/tmb-20210630x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837021015753/tmb-20210930x10q.htm,
90,0001319229,2020,https://www.sec.gov/Archives/edgar/data/1319229/000155837021002463/tlp-20201231x10k.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837020006053/tlp-20200331x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837020009943/tlp-20200630x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837020013173/tlp-20200930x10q.htm,
91,0001319229,2019,https://www.sec.gov/Archives/edgar/data/1319229/000155837020002693/tlp-20191231x10k.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837019004819/tlp-20190331x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837019007919/tlp-20190630x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837019010626/ntra-20190930x10q.htm,
92,0001319229,2018,https://www.sec.gov/Archives/edgar/data/1319229/000155837019002173/tlp-20181231x10k.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837018004414/tlp-20180331x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837018006837/tlp-20180630x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837018008901/tlp-20180930x10q.htm,
93,0001319229,2017,https://www.sec.gov/Archives/edgar/data/1319229/000155837018002091/tlp-20171231x10k.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837017003887/tlp-20170331x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837017006216/tlp-20170630x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837017008560/tlp-20170930x10q.htm,
94,0001319229,2016,https://www.sec.gov/Archives/edgar/data/1319229/000155837017001734/tlp-20161231x10k.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837016005351/tlp-20160331x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837016007717/tlp-20160630x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837016009621/tlp-20160930x10q.htm,
95,0001319229,2015,https://www.sec.gov/Archives/edgar/data/1319229/000155837016003961/tlp-20151231x10k.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837015000781/tlp-20150331x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837015001448/tlp-20150630x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837015002306/tlp-20150930x10q.htm,
96,0001319229,2014,https://www.sec.gov/Archives/edgar/data/1319229/000155837015000324/tlp-20141231x10k.htm,https://www.sec.gov/Archives/edgar/data/1319229/000104746914004621/a2219991z10-q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837014000108/tlp-20140630x10q.htm,https://www.sec.gov/Archives/edgar/data/1319229/000155837014000345/tlp-20140930x10q.htm,
97,0001828805,2024,https://www.sec.gov/Archives/edgar/data/1828805/000121390024082694/ea0215719-10k_aelumainc.htm,https://www.sec.gov/Archives/edgar/data/1828805/000121390024041529/ea0205518-10q_aeluma.htm,,https://www.sec.gov/Archives/edgar/data/1828805/000121390024095832/ea0220410-10q_aeluma.htm,https://www.sec.gov/Archives/edgar/data/1828805/000121390025012068/ea0230231-10q_aeluma.htm
98,0001828805,2023,https://www.sec.gov/Archives/edgar/data/1828805/000121390023078910/f10k2023_aelumainc.htm,https://www.sec.gov/Archives/edgar/data/1828805/000121390023039520/f10q0323_aelumainc.htm,,https://www.sec.gov/Archives/edgar/data/1828805/000121390023085258/f10q0923_aeluma.htm,https://www.sec.gov/Archives/edgar/data/1828805/000121390024012610/f10q1223_aeluma.htm
99,0001828805,2022,https://www.sec.gov/Archives/edgar/data/1828805/000121390022059543/f10k2022_aelumainc.htm,https://www.sec.gov/Archives/edgar/data/1828805/000121390022026917/f10q0322_aelumainc.htm,,https://www.sec.gov/Archives/edgar/data/1828805/000121390022071525/f10q0922_aelumainc.htm,https://www.sec.gov/Archives/edgar/data/1828805/000121390023010870/f10q1222_aelumainc.htm
100,0001828805,2021,,https://www.sec.gov/Archives/edgar/data/1828805/000121390021027028/f10q0321_parcinvest.htm,https://www.sec.gov/Archives/edgar/data/1828805/000121390021044316/f10q0621_aelumainc.htm,https://www.sec.gov/Archives/edgar/data/1828805/000121390021059178/f10q0921_aelumainc.htm,https://www.sec.gov/Archives/edgar/data/1828805/000121390022007761/f10q1221_aelumainc.htm
101,0001828805,2020,https://www.sec.gov/Archives/edgar/data/1828805/000121390021019093/f10k2020_parcinvestments.htm,,,,
102,0001589150,2024,https://www.sec.gov/Archives/edgar/data/1589150/000164117225009968/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706224000131/rgbp033124form10q.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706224000238/rgbp063024form10q.htm,,https://www.sec.gov/Archives/edgar/data/1589150/000164117225011206/form10-q.htm
103,0001589150,2023,https://www.sec.gov/Archives/edgar/data/1589150/000160706223000524/rgbp093023form10k.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706223000215/rgbp033123form10q.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706223000371/rgbp063023form10q.htm,,https://www.sec.gov/Archives/edgar/data/1589150/000160706224000033/rgbp123123form10q.htm
104,0001589150,2022,https://www.sec.gov/Archives/edgar/data/1589150/000160706222000694/rgbp093022form10k.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706222000295/rgbp033122form10q.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706222000477/rgbp063022form10q.htm,,https://www.sec.gov/Archives/edgar/data/1589150/000160706223000028/rgbp123122form10q.htm
105,0001589150,2021,https://www.sec.gov/Archives/edgar/data/1589150/000160706221000641/rgbp093021form10k.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706221000282/rgbp033121form10q.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706221000637/rgbp063021form10qa.htm,,https://www.sec.gov/Archives/edgar/data/1589150/000160706222000026/rgbp123121form10q.htm
106,0001589150,2020,https://www.sec.gov/Archives/edgar/data/1589150/000160706221000250/rgbp093020form10k.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706221000255/rgbp033120form10q.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706221000257/rgbp063020form10q.htm,,https://www.sec.gov/Archives/edgar/data/1589150/000160706221000269/rgbp123120form10q.htm
107,0001589150,2019,https://www.sec.gov/Archives/edgar/data/1589150/000160706221000165/rgbp093019form10k.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706219000352/rgbp033119form10q.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706219000407/rgbp063019form10q.htm,,https://www.sec.gov/Archives/edgar/data/1589150/000160706221000254/rgbp123119form10q.htm
108,0001589150,2018,https://www.sec.gov/Archives/edgar/data/1589150/000160706218000491/rgbp093018form10k.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706218000165/rgbp033118form10q.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706218000238/rgbp063018form10q.htm,,https://www.sec.gov/Archives/edgar/data/1589150/000160706219000067/rgbp123118form10q.htm
109,0001589150,2017,https://www.sec.gov/Archives/edgar/data/1589150/000160706218000006/rgbp093017form10k.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706217000189/rgbp033117form10q.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706217000256/rgbp063017form10q.htm,,https://www.sec.gov/Archives/edgar/data/1589150/000160706218000047/rgbp123117form10q.htm
110,0001589150,2016,https://www.sec.gov/Archives/edgar/data/1589150/000160706217000171/rgbp093016form10ka2.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706217000167/rgbp033116form10qa2.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706217000169/rgbp063016form10qa2.htm,,https://www.sec.gov/Archives/edgar/data/1589150/000160706217000173/rgbp123116form10qa2.htm
111,0001589150,2015,https://www.sec.gov/Archives/edgar/data/1589150/000160706217000163/rgbp093015form10ka2.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706217000159/rgbp033115form10qa2.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706217000161/rgbp063015form10qa2.htm,,https://www.sec.gov/Archives/edgar/data/1589150/000160706217000165/rgbp123115form10qa2.htm
112,0001589150,2014,https://www.sec.gov/Archives/edgar/data/1589150/000160706214000210/rgbp20149030form10ka.htm,https://www.sec.gov/Archives/edgar/data/1589150/000155479514000345/regen5514form10q.htm,https://www.sec.gov/Archives/edgar/data/1589150/000160706214000052/regen0804form10q.htm,,https://www.sec.gov/Archives/edgar/data/1589150/000160706215000043/rgbp20150202form10q.htm
113,0001868640,2024,https://www.sec.gov/Archives/edgar/data/1868640/000095017024079647/rdzn-20240331.htm,,https://www.sec.gov/Archives/edgar/data/1868640/000095017024096284/rdzn-20240630.htm,https://www.sec.gov/Archives/edgar/data/1868640/000095017024126367/rdzn-20240930.htm,https://www.sec.gov/Archives/edgar/data/1868640/000095017025018867/rdzn-20241231.htm
114,0001868640,2023,,https://www.sec.gov/Archives/edgar/data/1868640/000119312523149474/d484670d10q.htm,https://www.sec.gov/Archives/edgar/data/1868640/000119312523214342/d440569d10q.htm,https://www.sec.gov/Archives/edgar/data/1868640/000095017023063100/rdzn-20230930.htm,https://www.sec.gov/Archives/edgar/data/1868640/000095017024013887/rdzn-20231231.htm
115,0001868640,2022,https://www.sec.gov/Archives/edgar/data/1868640/000119312523121861/d466626d10ka.htm,https://www.sec.gov/Archives/edgar/data/1868640/000119312522150386/d353019d10q.htm,https://www.sec.gov/Archives/edgar/data/1868640/000119312522221364/d386727d10q.htm,https://www.sec.gov/Archives/edgar/data/1868640/000119312522282935/d393768d10q.htm,
116,0001868640,2021,https://www.sec.gov/Archives/edgar/data/1868640/000119312522092030/d309662d10k.htm,,,,
117,0000022701,2024,https://www.sec.gov/Archives/edgar/data/22701/000121390025037633/ea0240103-10ka1_sunation.htm,https://www.sec.gov/Archives/edgar/data/22701/000002270124000004/pegy-20240331x10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000002270124000006/pegy-20240630x10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000002270124000008/pegy-20240930x10q.htm,
118,0000022701,2023,https://www.sec.gov/Archives/edgar/data/22701/000089710124000153/pegy240469_10ka.htm,https://www.sec.gov/Archives/edgar/data/22701/000002270123000011/pegy-20230331x10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000002270123000014/pegy-20230630x10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000002270123000017/pegy-20230930x10q.htm,
119,0000022701,2022,https://www.sec.gov/Archives/edgar/data/22701/000089710123000160/pegy230536_10ka.htm,https://www.sec.gov/Archives/edgar/data/22701/000002270122000009/pegy-20220331x10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000002270122000012/pegy-20220630x10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000002270122000015/pegy-20220930x10q.htm,
120,0000022701,2021,https://www.sec.gov/Archives/edgar/data/22701/000002270122000004/jcs-20211231x10k.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710121000381/csi210666_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000002270121000005/jcs-20210630x10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000002270121000007/jcs-20210930x10q.htm,
121,0000022701,2020,https://www.sec.gov/Archives/edgar/data/22701/000089710121000335/csi210629_10k-a.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710120000393/csi200829_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710120000682/csi201242_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710120000896/csi201669_10q.htm,
122,0000022701,2019,https://www.sec.gov/Archives/edgar/data/22701/000089710120000171/csi200445_10ka.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710119000443/csi191051_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710119000704/csi191608_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710119000957/csi192129_10q.htm,
123,0000022701,2018,https://www.sec.gov/Archives/edgar/data/22701/000089710119000179/csi190542_10k.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710118000505/csi181175_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710118000706/a181752_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710118001082/a182440_10q.htm,
124,0000022701,2017,https://www.sec.gov/Archives/edgar/data/22701/000138713118001457/csi180866_10-k.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710117000538/csi171429_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710117001019/csi172298_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710117001439/csi173024_10-q.htm,
125,0000022701,2016,https://www.sec.gov/Archives/edgar/data/22701/000089710117000402/csi170730_10k.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710116002306/csi161681_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710116002738/csi162695_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710116003201/csi163809_10q.htm,
126,0000022701,2015,https://www.sec.gov/Archives/edgar/data/22701/000089710116002004/csi160952_10k.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710115000621/csi151698_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710115001050/csi152786_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710115001498/csi153838_10q.htm,
127,0000022701,2014,https://www.sec.gov/Archives/edgar/data/22701/000089710115000326/csi150952_10k.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710114000605/csi141737_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710114001100/csi142903_10q.htm,https://www.sec.gov/Archives/edgar/data/22701/000089710114001611/csi143998_10q.htm,
128,0001441236,2024,https://www.sec.gov/Archives/edgar/data/1441236/000150433725000008/clw-20241231.htm,https://www.sec.gov/Archives/edgar/data/1441236/000150433724000025/clw-20240331.htm,https://www.sec.gov/Archives/edgar/data/1441236/000150433724000042/clw-20240630.htm,https://www.sec.gov/Archives/edgar/data/1441236/000150433724000053/clw-20240930.htm,
129,0001441236,2023,https://www.sec.gov/Archives/edgar/data/1441236/000150433724000010/clw-20231231.htm,https://www.sec.gov/Archives/edgar/data/1441236/000150433723000014/clw-20230331.htm,https://www.sec.gov/Archives/edgar/data/1441236/000150433723000026/clw-20230630.htm,https://www.sec.gov/Archives/edgar/data/1441236/000150433723000041/clw-20230930.htm,
